_org_class,_org_name,study_count,_pct,_cumm_pct
INDUSTRY,Cubist Pharmaceuticals LLC,40,0.00045288829510201306,0.5843504449627503
OTHER,Jules Bordet Institute,40,0.00045288829510201306,0.5848033332578524
INDUSTRY,Sun Pharmaceutical Industries Limited,40,0.00045288829510201306,0.5852562215529544
OTHER,Norwegian University of Science and Technology,39,0.00044156608772446274,0.5856977876406789
OTHER,"National Health Research Institutes, Taiwan",39,0.00044156608772446274,0.5861393537284034
INDUSTRY,Green Cross Corporation,39,0.00044156608772446274,0.5865809198161279
INDUSTRY,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",39,0.00044156608772446274,0.5870224859038524
OTHER,Rambam Health Care Campus,39,0.00044156608772446274,0.5874640519915769
OTHER,"University Hospital, Montpellier",39,0.00044156608772446274,0.5879056180793014
INDUSTRY,Viatris Inc.,39,0.00044156608772446274,0.5883471841670259
OTHER,University of Oklahoma,39,0.00044156608772446274,0.5887887502547504
OTHER,PETHEMA Foundation,39,0.00044156608772446274,0.5892303163424749
OTHER,Rush University Medical Center,39,0.00044156608772446274,0.5896718824301994
INDUSTRY,Grifols Therapeutics LLC,38,0.0004302438803469124,0.5901021263105464
OTHER,Tufts Medical Center,38,0.0004302438803469124,0.5905323701908933
OTHER_GOV,Fujian Cancer Hospital,38,0.0004302438803469124,0.5909626140712403
OTHER,NRG Oncology,38,0.0004302438803469124,0.5913928579515872
OTHER,Northwell Health,38,0.0004302438803469124,0.5918231018319342
OTHER,University Hospitals Cleveland Medical Center,38,0.0004302438803469124,0.5922533457122812
INDUSTRY,R-Pharm,38,0.0004302438803469124,0.5926835895926281
INDUSTRY,Neurocrine Biosciences,38,0.0004302438803469124,0.5931138334729751
OTHER,Makerere University,37,0.0004189216729693621,0.5935327551459444
INDUSTRY,Purdue Pharma LP,37,0.0004189216729693621,0.5939516768189137
INDUSTRY,Daewoong Pharmaceutical Co. LTD.,37,0.0004189216729693621,0.594370598491883
NIH,"National Heart, Lung, and Blood Institute (NHLBI)",37,0.0004189216729693621,0.5947895201648523
INDUSTRY,Shionogi Inc.,37,0.0004189216729693621,0.5952084418378216
OTHER,University of Birmingham,37,0.0004189216729693621,0.5956273635107909
INDUSTRY,"American Regent, Inc.",37,0.0004189216729693621,0.5960462851837602
INDUSTRY,Biocad,37,0.0004189216729693621,0.5964652068567295
OTHER,Population Health Research Institute,36,0.00040759946559181177,0.5968728063223213
OTHER,University of Illinois at Chicago,36,0.00040759946559181177,0.5972804057879131
INDUSTRY,Repros Therapeutics Inc.,36,0.00040759946559181177,0.5976880052535049
INDUSTRY,Colgate Palmolive,36,0.00040759946559181177,0.5980956047190966
OTHER,Alexandria University,36,0.00040759946559181177,0.5985032041846884
OTHER,Haukeland University Hospital,36,0.00040759946559181177,0.5989108036502802
OTHER,Atrium Health,36,0.00040759946559181177,0.5993184031158719
OTHER,"University of Massachusetts, Worcester",36,0.00040759946559181177,0.5997260025814637
OTHER,Hospital General Universitario Elche,36,0.00040759946559181177,0.6001336020470555
OTHER_GOV,Tata Memorial Hospital,36,0.00040759946559181177,0.6005412015126472
INDUSTRY,"Spectrum Pharmaceuticals, Inc",36,0.00040759946559181177,0.600948800978239
OTHER,French Innovative Leukemia Organisation,36,0.00040759946559181177,0.6013564004438308
OTHER,"Government Dental College and Research Institute, Bangalore",36,0.00040759946559181177,0.6017639999094225
OTHER,Centre Hospitalier Universitaire de Saint Etienne,36,0.00040759946559181177,0.6021715993750143
OTHER,The Methodist Hospital Research Institute,35,0.00039627725821426144,0.6025678766332285
OTHER,University of Louisville,35,0.00039627725821426144,0.6029641538914428
OTHER,Guangxi Medical University,35,0.00039627725821426144,0.603360431149657
NETWORK,AIDS Clinical Trials Group,35,0.00039627725821426144,0.6037567084078712
OTHER,Seoul National University Bundang Hospital,35,0.00039627725821426144,0.6041529856660854
OTHER,Mashhad University of Medical Sciences,35,0.00039627725821426144,0.6045492629242997
INDUSTRY,Akeso,35,0.00039627725821426144,0.6049455401825139
OTHER,Maastricht University Medical Center,35,0.00039627725821426144,0.6053418174407281
OTHER,Kasr El Aini Hospital,35,0.00039627725821426144,0.6057380946989424
INDUSTRY,Shanghai Henlius Biotech,35,0.00039627725821426144,0.6061343719571566
OTHER,Aga Khan University,34,0.0003849550508367111,0.6065193270079933
OTHER,Centre Oscar Lambret,34,0.0003849550508367111,0.60690428205883
OTHER_GOV,"Institut National de la Santé Et de la Recherche Médicale, France",34,0.0003849550508367111,0.6072892371096666
OTHER,Intergroupe Francophone de Cancerologie Thoracique,34,0.0003849550508367111,0.6076741921605033
OTHER,"University Hospital, Caen",34,0.0003849550508367111,0.60805914721134
OTHER,Shanghai Chest Hospital,34,0.0003849550508367111,0.6084441022621767
INDUSTRY,Galapagos NV,34,0.0003849550508367111,0.6088290573130134
OTHER_GOV,"University Hospital, Angers",34,0.0003849550508367111,0.6092140123638501
OTHER,University Hospital Muenster,34,0.0003849550508367111,0.6095989674146868
OTHER,Catholic University of the Sacred Heart,34,0.0003849550508367111,0.6099839224655235
OTHER,Medical University of Graz,34,0.0003849550508367111,0.6103688775163602
NIH,National Institute on Aging (NIA),34,0.0003849550508367111,0.6107538325671968
OTHER,The First Affiliated Hospital of Zhengzhou University,33,0.0003736328434591608,0.611127465410656
OTHER,The First Affiliated Hospital of Soochow University,33,0.0003736328434591608,0.6115010982541151
OTHER,Shaare Zedek Medical Center,33,0.0003736328434591608,0.6118747310975743
OTHER,German Breast Group,33,0.0003736328434591608,0.6122483639410334
OTHER,IRCCS Policlinico S. Matteo,33,0.0003736328434591608,0.6126219967844926
INDUSTRY,Innovent Biologics (Suzhou) Co. Ltd.,33,0.0003736328434591608,0.6129956296279517
OTHER,Technische Universität München,33,0.0003736328434591608,0.6133692624714109
OTHER,Nova Scotia Health Authority,33,0.0003736328434591608,0.61374289531487
OTHER,"The University of Texas Medical Branch, Galveston",33,0.0003736328434591608,0.6141165281583292
OTHER,Hannover Medical School,33,0.0003736328434591608,0.6144901610017883
INDUSTRY,AB Science,33,0.0003736328434591608,0.6148637938452475
OTHER,Huazhong University of Science and Technology,33,0.0003736328434591608,0.6152374266887066
OTHER,RWTH Aachen University,32,0.00036231063608161047,0.6155997373247882
INDUSTRY,Cumberland Pharmaceuticals,32,0.00036231063608161047,0.6159620479608698
INDUSTRY,"Pearl Therapeutics, Inc.",32,0.00036231063608161047,0.6163243585969514
INDUSTRY,Grünenthal GmbH,32,0.00036231063608161047,0.6166866692330331
OTHER,Loyola University,32,0.00036231063608161047,0.6170489798691147
INDUSTRY,Idorsia Pharmaceuticals Ltd.,32,0.00036231063608161047,0.6174112905051963
OTHER,Xijing Hospital,32,0.00036231063608161047,0.6177736011412779
INDUSTRY,Lexicon Pharmaceuticals,32,0.00036231063608161047,0.6181359117773595
OTHER,Centre hospitalier de l'Université de Montréal (CHUM),32,0.00036231063608161047,0.6184982224134411
OTHER,Chulalongkorn University,32,0.00036231063608161047,0.6188605330495227
INDUSTRY,Servier,32,0.00036231063608161047,0.6192228436856043
OTHER,St. Justine's Hospital,31,0.00035098842870406015,0.6195738321143084
OTHER,"University Hospital, Tours",31,0.00035098842870406015,0.6199248205430125
OTHER,Benha University,31,0.00035098842870406015,0.6202758089717165
OTHER_GOV,Royan Institute,31,0.00035098842870406015,0.6206267974004206
OTHER,ARCAGY/ GINECO GROUP,31,0.00035098842870406015,0.6209777858291247
OTHER,Universitair Ziekenhuis Brussel,31,0.00035098842870406015,0.6213287742578287
INDUSTRY,Pierre Fabre Medicament,31,0.00035098842870406015,0.6216797626865328
INDUSTRY,FibroGen,31,0.00035098842870406015,0.6220307511152369
INDUSTRY,"SK Chemicals Co., Ltd.",31,0.00035098842870406015,0.6223817395439409
INDUSTRY,Braintree Laboratories,31,0.00035098842870406015,0.622732727972645
INDUSTRY,BioCryst Pharmaceuticals,31,0.00035098842870406015,0.6230837164013491
INDUSTRY,"Tibotec Pharmaceuticals, Ireland",31,0.00035098842870406015,0.6234347048300531
OTHER,The Lymphoma Academic Research Organisation,31,0.00035098842870406015,0.6237856932587572
OTHER,University of Leeds,31,0.00035098842870406015,0.6241366816874613
OTHER,University of Edinburgh,31,0.00035098842870406015,0.6244876701161653
INDUSTRY,Dr. Falk Pharma GmbH,31,0.00035098842870406015,0.6248386585448694
OTHER,University of Guadalajara,31,0.00035098842870406015,0.6251896469735735
OTHER,"Sixth Affiliated Hospital, Sun Yat-sen University",31,0.00035098842870406015,0.6255406354022776
INDUSTRY,"Dong-A ST Co., Ltd.",31,0.00035098842870406015,0.6258916238309816
NETWORK,NICHD Neonatal Research Network,31,0.00035098842870406015,0.6262426122596857
INDUSTRY,LG Life Sciences,30,0.0003396662213265098,0.6265822784810122
OTHER,Istituto Scientifico Romagnolo per lo Studio e la cura dei Tumori,30,0.0003396662213265098,0.6269219447023388
INDUSTRY,Sandoz,30,0.0003396662213265098,0.6272616109236653
OTHER_GOV,Zagazig University,30,0.0003396662213265098,0.6276012771449918
INDUSTRY,Pharmacyclics LLC.,30,0.0003396662213265098,0.6279409433663183
OTHER,Henry Ford Health System,30,0.0003396662213265098,0.6282806095876449
OTHER,Sir Mortimer B. Davis - Jewish General Hospital,30,0.0003396662213265098,0.6286202758089714
INDUSTRY,"Almirall, S.A.",30,0.0003396662213265098,0.6289599420302979
INDUSTRY,Janssen-Cilag International NV,30,0.0003396662213265098,0.6292996082516245
OTHER,"Mount Sinai Hospital, Canada",30,0.0003396662213265098,0.629639274472951
INDUSTRY,"Kissei Pharmaceutical Co., Ltd.",30,0.0003396662213265098,0.6299789406942775
OTHER,Poitiers University Hospital,30,0.0003396662213265098,0.630318606915604
OTHER,Drugs for Neglected Diseases,30,0.0003396662213265098,0.6306582731369306
INDUSTRY,Johnson & Johnson Consumer and Personal Products Worldwide,30,0.0003396662213265098,0.6309979393582571
INDUSTRY,Cordis Corporation,30,0.0003396662213265098,0.6313376055795836
INDUSTRY,"Taiho Pharmaceutical Co., Ltd.",29,0.0003283440139489595,0.6316659495935326
OTHER,German CLL Study Group,29,0.0003283440139489595,0.6319942936074816
OTHER,"Wuhan Union Hospital, China",29,0.0003283440139489595,0.6323226376214306
OTHER,University of Saskatchewan,29,0.0003283440139489595,0.6326509816353796
INDUSTRY,Hutchison Medipharma Limited,29,0.0003283440139489595,0.6329793256493286
INDUSTRY,ACADIA Pharmaceuticals Inc.,29,0.0003283440139489595,0.6333076696632776
OTHER,Shanghai University of Traditional Chinese Medicine,29,0.0003283440139489595,0.6336360136772266
OTHER,Johannes Gutenberg University Mainz,29,0.0003283440139489595,0.6339643576911755
INDUSTRY,Dr. Reddy's Laboratories Limited,29,0.0003283440139489595,0.6342927017051245
INDUSTRY,"Betta Pharmaceuticals Co., Ltd.",29,0.0003283440139489595,0.6346210457190735
INDUSTRY,Janssen Vaccines & Prevention B.V.,29,0.0003283440139489595,0.6349493897330225
OTHER,Göteborg University,29,0.0003283440139489595,0.6352777337469715
OTHER,Guang'anmen Hospital of China Academy of Chinese Medical Sciences,29,0.0003283440139489595,0.6356060777609205
OTHER,Guangdong Provincial People's Hospital,29,0.0003283440139489595,0.6359344217748695
INDUSTRY,"OPKO Health, Inc.",29,0.0003283440139489595,0.6362627657888185
OTHER,The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School,29,0.0003283440139489595,0.6365911098027675
OTHER,VU University Medical Center,29,0.0003283440139489595,0.6369194538167164
INDUSTRY,Seqirus,29,0.0003283440139489595,0.6372477978306654
OTHER,Centre Hospitalier Universitaire Dijon,29,0.0003283440139489595,0.6375761418446144
OTHER,Ontario Clinical Oncology Group (OCOG),28,0.0003170218065714092,0.6378931636511859
INDUSTRY,Chugai Pharmaceutical,28,0.0003170218065714092,0.6382101854577573
OTHER,University of Sydney,28,0.0003170218065714092,0.6385272072643288
OTHER,GERCOR - Multidisciplinary Oncology Cooperative Group,28,0.0003170218065714092,0.6388442290709002
OTHER,Instituto do Cancer do Estado de São Paulo,28,0.0003170218065714092,0.6391612508774717
OTHER,Centre Francois Baclesse,28,0.0003170218065714092,0.6394782726840431
OTHER,Istituto Clinico Humanitas,28,0.0003170218065714092,0.6397952944906146
NETWORK,Jiangsu Province Centers for Disease Control and Prevention,28,0.0003170218065714092,0.640112316297186
INDUSTRY,Valneva Austria GmbH,28,0.0003170218065714092,0.6404293381037575
OTHER,Institut Bergonié,28,0.0003170218065714092,0.6407463599103289
INDUSTRY,Bial - Portela C S.A.,28,0.0003170218065714092,0.6410633817169004
OTHER,Institute of Hematology & Blood Diseases Hospital,28,0.0003170218065714092,0.6413804035234718
OTHER,"Institute of Cancer Research, United Kingdom",28,0.0003170218065714092,0.6416974253300433
INDUSTRY,Dompé Farmaceutici S.p.A,27,0.00030569959919385885,0.6420031249292372
OTHER,Institut Paoli-Calmettes,27,0.00030569959919385885,0.6423088245284311
OTHER,Stony Brook University,27,0.00030569959919385885,0.642614524127625
OTHER,Loma Linda University,27,0.00030569959919385885,0.6429202237268189
INDUSTRY,GE Healthcare,27,0.00030569959919385885,0.6432259233260128
OTHER,"National Cancer Centre, Singapore",27,0.00030569959919385885,0.6435316229252067
OTHER,Japan Clinical Oncology Group,27,0.00030569959919385885,0.6438373225244006
OTHER,"Shanghai Pulmonary Hospital, Shanghai, China",27,0.00030569959919385885,0.6441430221235945
INDUSTRY,"Biohaven Pharmaceuticals, Inc.",27,0.00030569959919385885,0.6444487217227884
OTHER,Institut für Klinische Krebsforschung IKF GmbH at Krankenhaus Nordwest,27,0.00030569959919385885,0.6447544213219824
OTHER,MedSIR,27,0.00030569959919385885,0.6450601209211763
INDUSTRY,Actavis Inc.,27,0.00030569959919385885,0.6453658205203702
OTHER,Uppsala University,27,0.00030569959919385885,0.6456715201195641
INDUSTRY,Vanda Pharmaceuticals,27,0.00030569959919385885,0.645977219718758
OTHER,Cliniques universitaires Saint-Luc- Université Catholique de Louvain,27,0.00030569959919385885,0.6462829193179519
OTHER,American University of Beirut Medical Center,27,0.00030569959919385885,0.6465886189171458
INDUSTRY,Taro Pharmaceuticals USA,27,0.00030569959919385885,0.6468943185163397
INDUSTRY,Romark Laboratories L.C.,27,0.00030569959919385885,0.6472000181155336
INDUSTRY,"SK Life Science, Inc.",27,0.00030569959919385885,0.6475057177147275
OTHER,University of Vermont,27,0.00030569959919385885,0.6478114173139214
INDUSTRY,Aerie Pharmaceuticals,27,0.00030569959919385885,0.6481171169131154
OTHER,Institut du Cancer de Montpellier - Val d'Aurelle,26,0.00029437739181630853,0.6484114943049316
INDUSTRY,"Alza Corporation, DE, USA",26,0.00029437739181630853,0.6487058716967479
INDUSTRY,"Revance Therapeutics, Inc.",26,0.00029437739181630853,0.6490002490885641
OTHER,"University of Campinas, Brazil",26,0.00029437739181630853,0.6492946264803804
INDUSTRY,"Millennium Pharmaceuticals, Inc.",26,0.00029437739181630853,0.6495890038721966
OTHER,University Medicine Greifswald,26,0.00029437739181630853,0.6498833812640129
OTHER,Laval University,26,0.00029437739181630853,0.6501777586558292
INDUSTRY,Lee's Pharmaceutical Limited,26,0.00029437739181630853,0.6504721360476454
INDUSTRY,"Aclaris Therapeutics, Inc.",26,0.00029437739181630853,0.6507665134394617
OTHER,McGill University,26,0.00029437739181630853,0.6510608908312779
OTHER,Boston University,26,0.00029437739181630853,0.6513552682230942
OTHER,Mclean Hospital,26,0.00029437739181630853,0.6516496456149105
OTHER,"Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh",26,0.00029437739181630853,0.6519440230067267
OTHER,Ottawa Heart Institute Research Corporation,26,0.00029437739181630853,0.652238400398543
NETWORK,Cancer Trials Ireland,26,0.00029437739181630853,0.6525327777903592
OTHER,Spanish Breast Cancer Research Group,26,0.00029437739181630853,0.6528271551821755
OTHER,University of New Mexico,26,0.00029437739181630853,0.6531215325739917
OTHER,Fujian Medical University,26,0.00029437739181630853,0.653415909965808
INDUSTRY,Vifor Pharma,25,0.0002830551844387582,0.6536989651502467
OTHER,Spanish Cooperative Group for the Treatment of Digestive Tumours (TTD),25,0.0002830551844387582,0.6539820203346854
INDUSTRY,Alnylam Pharmaceuticals,25,0.0002830551844387582,0.6542650755191242
OTHER,Institut Claudius Regaud,25,0.0002830551844387582,0.6545481307035629
OTHER,Capital Medical University,25,0.0002830551844387582,0.6548311858880016
INDUSTRY,Sage Therapeutics,25,0.0002830551844387582,0.6551142410724403
